docId,filename,0 fhir resource patient,1 data database information,2 error code problem,3 dicom image file,4 find type set,5 tag data values,6 app healthkit data,7 google fit api,8 server send application,9 hl7 message xml
1811,38179100.txt,0.003633959095456407,0.11909801561637612,0.04679460077498199,0.006915700832387509,0.047874616132796304,0.003430995791558226,0.6098248939787728,0.15519954366086222,0.0035003188298118612,0.003727355286996488
1812,38180150.txt,0.003776673669416746,0.16304776637670843,0.009359863929104617,0.2428221578235593,0.010482294164910774,0.0035657394938921816,0.39813936763664737,0.1220221374102843,0.042910261734761874,0.0038737377607143742
1813,38184510.txt,0.1569832186513275,0.25110662080684587,0.007341603312976381,0.005637505819970285,0.00822200473763338,0.31083867442201746,0.004247054140622449,0.003298049311196114,0.002853372095334479,0.249471896702076
1814,38194787.txt,0.004281056777215856,0.051270947507548084,0.01060989442429105,0.7204256201531841,0.14543443578999957,0.004041951876787609,0.006137732335198059,0.004766255204234182,0.048641021939308464,0.004391083992232869
1815,3819765.txt,0.003633959095456407,0.3836170355709526,0.009006169352899626,0.5737421721636229,0.01008618471071395,0.003430995791558226,0.005209991225455143,0.004045817972532796,0.0035003188298118612,0.003727355286996488
1816,38199484.txt,0.0024368550206314535,0.0038442399699572293,0.25944045944544336,0.004637520635732975,0.10812402530159078,0.10366119836686476,0.0034937083609637132,0.4334949350322244,0.0783675733632705,0.002499484503320696
1817,38206774.txt,0.0018686372917013515,0.002947852910941551,0.004631109890380425,0.04241893668170019,0.33552008027810015,0.0017642704596736451,0.002679057093816727,0.6044534749280942,0.001799917425160061,0.001916663040431679
1818,38223387.txt,0.003776673669416746,0.0059578595158668,0.009359863929104617,0.007187297532296809,0.04975477088012118,0.042838216209102595,0.00541460048454328,0.868199194999282,0.0036377850195514604,0.0038737377607143742
1819,38227317.txt,0.0025002106370632855,0.0039441860853176,0.18818885129069124,0.030757018460405027,0.08493620670780473,0.002360569271266347,0.0035845410305184846,0.0027835748462869993,0.002408264413969519,0.6785365772566767
1820,38258460.txt,0.004699473484357673,0.10515039517725776,0.06051526166821403,0.6931009203175524,0.11078033901833496,0.004436999240726339,0.006737614534069896,0.005232093643604326,0.0045266485107292405,0.0048202544051532265
1821,38261884.txt,6.030605197852853E-4,0.06993281797886135,0.0014945862153552432,0.13911060002483133,0.1521788307337445,0.03192458983009702,0.03221981657395413,6.714090680114938E-4,0.5649746870388219,0.00688960201653774
1822,38276495.txt,0.004281056777215856,0.00675354480972156,0.01060989442429105,0.8539778282466637,0.10091703309217305,0.004041951876787609,0.006137732335198059,0.004766255204234182,0.00412361924148194,0.004391083992232869
1823,38278148.txt,0.0021152508636367146,0.0033368960597301815,0.07122984527495872,0.004025483439439641,0.005870955164798728,0.0019971102097163193,0.06902017013782367,0.8381972123484629,0.0020374616866273452,0.0021696148148057145
1824,38279743.txt,0.0010514173319851878,0.17659254098944285,0.002605764760608347,0.03480103095085785,0.035718350494883526,9.926937388268773E-4,0.0015074124199095564,0.0011705809082157247,0.7444817686517475,0.001078439753522466
1825,38322544.txt,0.0025002106370632855,0.0039441860853176,0.006196360449809892,0.004758091197421979,0.03293835218183863,0.002360569271266347,0.9395459224979082,0.0027835748462869993,0.002408264413969519,0.002564468419117484
1826,38328128.txt,0.0591083242298993,0.00427784416302846,0.31690188772827144,0.03335890575315172,0.035724769210403004,0.002560261422781717,0.003887774966201871,0.0030190511175090346,0.0026119913319199023,0.5385491900768336
1827,38359424.txt,0.0022646923503084693,0.05067233518445873,0.3353104899741591,0.004309881966396445,0.0062857354081701,0.002138205114305662,0.5919929916814117,0.0025213638272900745,0.0021814074042349686,0.0023228970892647293
1828,38366354.txt,0.0032639414163267355,0.00514900309867047,0.008089141451849418,0.006211529017477805,0.009059187279015335,0.0030816442808372178,0.0046794985008839695,0.7163892048224073,0.2407290223295706,0.0033478278029610816
1829,38369776.txt,0.004699473484357673,0.0074136145373312305,0.011646871348250765,0.9374428719173687,0.01304355837840844,0.004436999240726339,0.006737614534069896,0.005232093643604326,0.0045266485107292405,0.0048202544051532265
1830,38376455.txt,0.6101704976051837,0.007068202841988274,0.05769576262065969,0.008526766485296123,0.012435838946800016,0.23718795717034738,0.05301523562653102,0.0049883223594985515,0.004315744999568878,0.004595671344126197
1831,38380738.txt,0.42965357899331974,0.00404946790688242,0.1932121601897894,0.004885098518476352,0.35413254563300267,0.002423579744766572,0.0036802228774200957,0.0028578765713932358,0.002472548009831358,0.002632921555118141
1832,38388046.txt,0.0318069212256687,0.00440197231772655,0.0069155477405733,0.20842599072901913,0.007744856792496983,0.46689888620549275,0.004000584669885519,0.0031066534774534184,0.002687782233075379,0.26401080460860826
1833,38391049.txt,0.0018330191832321954,0.002891663866015964,0.042664850241990085,0.4609525426986757,0.32912472968438244,0.15421869756642884,0.002627991567838838,0.002040766492058376,0.0017656091865470422,0.0018801295128305243
1834,38398576.txt,0.25981900566063176,0.6883867957755397,0.010157700002783427,0.007799943750977216,0.011375806344470713,0.003869683613071332,0.005876141765896144,0.00456311708347193,0.003947870309131538,0.004203935694026141
1835,38403735.txt,0.20315747694154732,0.20401905180943453,0.0036971739667598868,0.002839003807003777,0.2058062168927577,0.0014084776583207096,0.002138783224146071,0.0016608718197689248,0.11002614797853034,0.2652467959017307
1836,38404902.txt,0.9417400931652723,0.00646570827089927,0.010157700002783427,0.007799943750977216,0.011375806344470713,0.003869683613071332,0.005876141765896144,0.00456311708347193,0.003947870309131538,0.004203935694026141
1837,38404932.txt,0.6009906592319516,0.06237869797819342,0.012908507294036945,0.009912246943203409,0.014456489080491977,0.004917632843188778,0.007467460037713299,0.2224468986620191,0.05917900418080072,0.005342403748400575
1838,3841121.txt,0.006219047748259954,0.009810806029296874,0.01541288599110213,0.7232050932490669,0.08193117089065158,0.005871702485165062,0.1382561800210835,0.0069238905807743065,0.00599033983732812,0.006378883167271583
1839,38444368.txt,0.003776673669416746,0.0059578595158668,0.5199020612268399,0.3213671112539801,0.010482294164910774,0.0035657394938921816,0.1232320306301745,0.00420470726465307,0.0036377850195514604,0.0038737377607143742
1840,38445993.txt,0.67400117747103,0.009214879934989983,0.014476679432410931,0.011116422540810644,0.25917994688897206,0.005515044661285197,0.008374634082614112,0.006503320949809458,0.005626475766203908,0.005991418271873528
1841,38448948.txt,0.0017987335112112247,0.6949033644202328,0.02316234562545052,0.2652858572723541,0.004992449822044264,0.0016982709339840162,0.0025788363501558897,0.0020025950144993017,0.0017325843835111993,0.0018449626665566143
1842,38449977.txt,0.010162172757054881,0.4387245800423956,0.02518527216167369,0.4420327190585427,0.028205477496429435,0.009594596704772184,0.014569462535231321,0.011313914136205222,0.009788454883214032,0.010423350224480965
1843,38452229.txt,0.005208539352508191,0.008216687080062186,0.1212325290902994,0.009912246943203409,0.0686184999786232,0.004917632843188778,0.7657356126115504,0.005798855069494208,0.005016993282669493,0.005342403748400575
1844,38480531.txt,0.0021152508636367146,0.06932444030670035,0.18120908568657565,0.02602133152176303,0.4237920687289432,0.19995974295062685,0.09101601822014709,0.002354985220174061,0.0020374616866273452,0.0021696148148057145
1845,38495277.txt,0.002069725496053412,0.0463099652637381,0.026651917580117077,0.5850448245793737,0.0487894852244341,0.001954127517703427,0.024489800051673807,0.00230430018340384,0.26026293470135736,0.002122919402145114
1846,38495961.txt,0.003501637699388102,0.005523978854026648,0.008678232557052563,0.006663883141297807,0.08254384512409192,0.0761309880159855,0.11425766746042677,0.6957352704372554,0.003372863604786355,0.003591633105688883
1847,38501516.txt,0.3913611102506817,0.004533519274652741,0.0071222094810587675,0.005469036624404378,0.09762722191509272,0.0027132812851494103,0.00412013670276173,0.0031994915922088133,0.0027681029502724273,0.48108588992371726
1848,38504341.txt,0.004281056777215856,0.00675354480972156,0.3667491160069032,0.4533212039662251,0.011882227696520005,0.004041951876787609,0.006137732335198059,0.004766255204234182,0.1376758273349615,0.004391083992232869
1849,38510117.txt,0.002376630927816758,0.0037492339631195006,0.5743088589954034,0.004522909601907878,0.08073800373488145,0.002243891716233611,0.0034073653430915897,0.3239261637264637,0.0022892293968172508,0.0024377125942647883
1850,38516987.txt,0.0032639414163267355,0.03908973361783621,0.2456742550860096,0.006211529017477805,0.11088137883651254,0.0030816442808372178,0.03862022902004971,0.24121897755408697,0.3086104833679021,0.0033478278029610816
1851,38519553.txt,0.003501637699388102,0.2968236717619604,0.008678232557052563,0.006663883141297807,0.009718921897108492,0.03971852640249378,0.005020282619951628,0.003898499780912771,0.1126102484452615,0.5133660956945729
1852,38520096.txt,0.002873787612610955,0.004533519274652741,0.1565404104957014,0.005469036624404378,0.03785994150923569,0.0027132812851494103,0.7810947819789033,0.0031994915922088133,0.0027681029502724273,0.0029476466768608833
1853,38524410.txt,0.005208539352508191,0.11654070887632463,0.28371856178469307,0.389046323230122,0.12278051087675443,0.004917632843188778,0.007467460037713299,0.005798855069494208,0.005016993282669493,0.0595044146465318
1854,38525227.txt,0.0031567974062573535,0.43172542358756677,0.007823602662202573,0.3670999250969785,0.008761805209537015,0.0029804844609321586,0.00452588660332037,0.0035145766219134714,0.16717356826096633,0.0032379300903254476
1855,38540823.txt,0.001539562976706876,0.354636524773651,0.08386278070797178,0.11499602382395364,0.03629200357600826,0.017463021017085682,0.002207264690928232,0.0017140510934189434,0.3857096361364964,0.0015791312037791935
1856,38558098.txt,0.6567620345138856,0.007068202841988274,0.05769576262065969,0.008526766485296123,0.10561891276420371,0.004230272626838155,0.14619830944393472,0.0049883223594985515,0.004315744999568878,0.004595671344126197
1857,38558356.txt,0.6701703817180457,0.09145153511214157,0.0069155477405733,0.005310344208717363,0.03676137772396866,0.002634551301945902,0.1780997102587156,0.0031066534774534184,0.002687782233075379,0.0028621162253631665
1858,38566855.txt,0.006219047748259954,0.009810806029296874,0.08008286525410788,0.011835321356003679,0.14660115015365732,0.005871702485165062,0.008916221495072029,0.7182936624738375,0.00599033983732812,0.006378883167271583
1859,38567996.txt,0.004699473484357673,0.0074136145373312305,0.15825204230814055,0.008943455838066754,0.01304355837840844,0.004436999240726339,0.055606004854033164,0.005232093643604326,0.0045266485107292405,0.7378461092046021
1860,38570938.txt,0.003633959095456407,0.005732721350129067,0.3491020521516408,0.6115306035857051,0.01008618471071395,0.003430995791558226,0.005209991225455143,0.004045817972532796,0.0035003188298118612,0.003727355286996488
1861,38572294.txt,0.8300472950380684,0.00404946790688242,0.03305467377188994,0.004885098518476352,0.11389631600615349,0.002423579744766572,0.0036802228774200957,0.0028578765713932358,0.002472548009831358,0.002632921555118141
1862,38577397.txt,0.5433715083675529,0.004821699117862716,0.35719056007563826,0.005816684008577281,0.008483326670178195,0.0028857550142698868,0.036165277167091336,0.0034028719970412144,0.03472729939380888,0.003135018187979304
1863,38585971.txt,0.004940928717465913,0.0077945201924528515,0.06362448798076592,0.009402963530015953,0.013713726098112047,0.004664968754659471,0.0070837878433421516,0.878947477483385,0.004759224133295304,0.005067915266505308
1864,38589453.txt,0.0020261184752786775,0.04533426118066826,0.005021401077467753,0.38309763419630194,0.005623565001874139,0.44436169525369945,0.0029048371763823262,0.0022557509114542406,0.1072965450872497,0.002078191639623489
1865,38596109.txt,0.3913611102506817,0.45278812231858057,0.0071222094810587675,0.005469036624404378,0.12751086211802126,0.0027132812851494103,0.00412013670276173,0.0031994915922088133,0.0027681029502724273,0.0029476466768608833
1866,38604890.txt,0.1390268634929897,0.00514900309867047,0.008089141451849418,0.006211529017477805,0.1448221093556783,0.0030816442808372178,0.0046794985008839695,0.0036338639199267964,0.0031439086954104436,0.6821624381862759
1867,38606567.txt,0.06457067483283266,0.2819108020796775,0.5310126849511138,0.005637505819970285,0.1006345485561282,0.0027968616937013345,0.004247054140622449,0.003298049311196114,0.002853372095334479,0.0030384465194231653
1868,38608174.txt,0.004281056777215856,0.00675354480972156,0.5003013241003827,0.008147176987959864,0.2789866438834791,0.004041951876787609,0.1396899404286776,0.004766255204234182,0.048641021939308464,0.004391083992232869
1869,38618694.txt,0.003501637699388102,0.005523978854026648,0.008678232557052563,0.3343760376627233,0.009718921897108492,0.6223179122183613,0.005020282619951628,0.003898499780912771,0.003372863604786355,0.003591633105688883
1870,38633618.txt,0.0032639414163267355,0.07303046413700194,0.008089141451849418,0.2777373731708037,0.04299991779818107,0.0030816442808372178,0.0046794985008839695,0.0036338639199267964,0.580136327521228,0.0033478278029610816
1871,38639216.txt,0.0020261184752786775,0.0031962860164396587,0.23678026448072506,0.024924845300358822,0.005623565001874139,0.0019129560292990655,0.5717675018934685,0.14973866398625435,0.0019516071766781749,0.002078191639623489
1872,38662225.txt,0.0019843110503987736,0.0031303330679041054,0.7477506058053514,0.003776295005663789,0.0055075269842351305,0.0018734836260465952,0.22982159230525845,0.0022092051946419862,0.001911337236183786,0.002035309724316116
1873,38662522.txt,0.0022646923503084693,0.0035726462095624543,0.0056126671498851035,0.004309881966396445,0.10048511335796266,0.002138205114305662,0.8510412810433412,0.026071208314738217,0.0021814074042349686,0.0023228970892647293
